연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
1661,2,205,동대문역사문화공원(DDP),승차,2022-04,8101
1662,2,205,동대문역사문화공원(DDP),하차,2022-04,8453
1663,2,206,신당,승차,2022-04,12907
1664,2,206,신당,하차,2022-04,13122
1665,2,207,상왕십리,승차,2022-04,10072
1666,2,207,상왕십리,하차,2022-04,9724
1667,2,208,왕십리(성동구청),승차,2022-04,9668
1668,2,208,왕십리(성동구청),하차,2022-04,7870
1669,2,209,한양대,승차,2022-04,2686
1670,2,209,한양대,하차,2022-04,2850
1671,2,210,뚝섬,승차,2022-04,10400
1672,2,210,뚝섬,하차,2022-04,10229
1673,2,211,성수,승차,2022-04,24259
1674,2,211,성수,하차,2022-04,24529
1675,2,212,건대입구,승차,2022-04,15505
1676,2,212,건대입구,하차,2022-04,16491
1677,2,213,구의(광진구청),승차,2022-04,15686
1678,2,213,구의(광진구청),하차,2022-04,15259
1679,2,214,강변(동서울터미널),승차,2022-04,14498
1680,2,214,강변(동서울터미널),하차,2022-04,13652
1681,2,215,잠실나루,승차,2022-04,9333
1682,2,215,잠실나루,하차,2022-04,9197
1683,2,216,잠실(송파구청),승차,2022-04,30302
1684,2,216,잠실(송파구청),하차,2022-04,28257
1685,2,217,잠실새내,승차,2022-04,10050
1686,2,217,잠실새내,하차,2022-04,9967
1687,2,218,종합운동장,승차,2022-04,6104
1688,2,218,종합운동장,하차,2022-04,6254
1689,2,219,삼성(무역센터),승차,2022-04,15920
1690,2,219,삼성(무역센터),하차,2022-04,15256
1691,2,220,선릉,승차,2022-04,25890
1692,2,220,선릉,하차,2022-04,22788
1693,2,221,역삼,승차,2022-04,21412
1694,2,221,역삼,하차,2022-04,21979
1695,2,222,강남,승차,2022-04,25475
1696,2,222,강남,하차,2022-04,23847
1697,2,223,교대(법원.검찰청),승차,2022-04,14276
1698,2,223,교대(법원.검찰청),하차,2022-04,15695
1699,2,224,서초,승차,2022-04,8812
1700,2,224,서초,하차,2022-04,8423
1701,2,225,방배,승차,2022-04,7879
1702,2,225,방배,하차,2022-04,7715
1703,2,226,사당,승차,2022-04,22061
1704,2,226,사당,하차,2022-04,21204
1705,2,227,낙성대(강감찬),승차,2022-04,14250
1706,2,227,낙성대(강감찬),하차,2022-04,14087
1707,2,228,서울대입구(관악구청),승차,2022-04,24976
1708,2,228,서울대입구(관악구청),하차,2022-04,23414
1709,2,229,봉천,승차,2022-04,21977
1710,2,229,봉천,하차,2022-04,20907
1711,2,230,신림,승차,2022-04,36193
1712,2,230,신림,하차,2022-04,35759
1713,2,231,신대방,승차,2022-04,19539
1714,2,231,신대방,하차,2022-04,19240
1715,2,232,구로디지털단지,승차,2022-04,27089
1716,2,232,구로디지털단지,하차,2022-04,27585
1717,2,233,대림(구로구청),승차,2022-04,17244
1718,2,233,대림(구로구청),하차,2022-04,17949
1719,2,234,신도림,승차,2022-04,29920
1720,2,234,신도림,하차,2022-04,28274
1721,2,235,문래,승차,2022-04,12061
1722,2,235,문래,하차,2022-04,11748
1723,2,236,영등포구청,승차,2022-04,16912
1724,2,236,영등포구청,하차,2022-04,16797
1725,2,237,당산,승차,2022-04,9805
1726,2,237,당산,하차,2022-04,10226
1727,2,238,합정,승차,2022-04,11338
1728,2,238,합정,하차,2022-04,11373
1729,2,239,홍대입구,승차,2022-04,17736
1730,2,239,홍대입구,하차,2022-04,17403
1731,2,240,신촌,승차,2022-04,18332
1732,2,240,신촌,하차,2022-04,16984
1733,2,241,이대,승차,2022-04,6785
1734,2,241,이대,하차,2022-04,7316
1735,2,242,아현,승차,2022-04,8748
1736,2,242,아현,하차,2022-04,8307
1737,2,243,충정로(경기대입구),승차,2022-04,7913
1738,2,243,충정로(경기대입구),하차,2022-04,7814
1739,2,244,용답,승차,2022-04,2363
1740,2,244,용답,하차,2022-04,2365
1741,2,245,신답,승차,2022-04,1279
1742,2,245,신답,하차,2022-04,1399
1743,2,246,신설동,승차,2022-04,4784
1744,2,246,신설동,하차,2022-04,4836
1745,2,247,도림천,승차,2022-04,1070
1746,2,247,도림천,하차,2022-04,1192
1747,2,248,양천구청,승차,2022-04,6065
1748,2,248,양천구청,하차,2022-04,5799
1749,2,249,신정네거리,승차,2022-04,9551
1750,2,249,신정네거리,하차,2022-04,9518
1751,2,250,용두(동대문구청),승차,2022-04,2973
1752,2,250,용두(동대문구청),하차,2022-04,2954
1753,3,309,지축,승차,2022-04,4563
1754,3,309,지축,하차,2022-04,4135
1755,3,310,구파발,승차,2022-04,15065
1756,3,310,구파발,하차,2022-04,14254
1757,3,311,연신내,승차,2022-04,33049
1758,3,311,연신내,하차,2022-04,31279
1759,3,312,불광,승차,2022-04,16079
1760,3,312,불광,하차,2022-04,17259
1761,3,313,녹번,승차,2022-04,9683
1762,3,313,녹번,하차,2022-04,9649
1763,3,314,홍제,승차,2022-04,16153
1764,3,314,홍제,하차,2022-04,15386
1765,3,315,무악재,승차,2022-04,2988
1766,3,315,무악재,하차,2022-04,3139
1767,3,316,독립문,승차,2022-04,7815
1768,3,316,독립문,하차,2022-04,7892
1769,3,317,경복궁(정부서울청사),승차,2022-04,11135
1770,3,317,경복궁(정부서울청사),하차,2022-04,10174
1771,3,318,안국,승차,2022-04,9489
1772,3,318,안국,하차,2022-04,9853
1773,3,319,종로3가,승차,2022-04,8526
1774,3,319,종로3가,하차,2022-04,9792
1775,3,320,을지로3가,승차,2022-04,5512
1776,3,320,을지로3가,하차,2022-04,5612
1777,3,322,동대입구,승차,2022-04,4349
1778,3,322,동대입구,하차,2022-04,4651
1779,3,323,약수,승차,2022-04,10458
1780,3,323,약수,하차,2022-04,9938
1781,3,324,금호,승차,2022-04,5361
1782,3,324,금호,하차,2022-04,4928
1783,3,325,옥수,승차,2022-04,5313
1784,3,325,옥수,하차,2022-04,5080
1785,3,326,압구정,승차,2022-04,11453
1786,3,326,압구정,하차,2022-04,11368
1787,3,327,신사,승차,2022-04,9421
1788,3,327,신사,하차,2022-04,9314
1789,3,328,잠원,승차,2022-04,2458
1790,3,328,잠원,하차,2022-04,2446
1791,3,329,고속터미널,승차,2022-04,19670
1792,3,329,고속터미널,하차,2022-04,18842
1793,3,330,교대(법원.검찰청),승차,2022-04,6619
1794,3,330,교대(법원.검찰청),하차,2022-04,4335
1795,3,331,남부터미널(예술의전당),승차,2022-04,13223
1796,3,331,남부터미널(예술의전당),하차,2022-04,13345
1797,3,332,양재(서초구청),승차,2022-04,16528
1798,3,332,양재(서초구청),하차,2022-04,16828
1799,3,333,매봉,승차,2022-04,5944
1800,3,333,매봉,하차,2022-04,5386
1801,3,334,도곡,승차,2022-04,2284
1802,3,334,도곡,하차,2022-04,2023
1803,3,335,대치,승차,2022-04,4516
1804,3,335,대치,하차,2022-04,4264
1805,3,336,학여울,승차,2022-04,1619
1806,3,336,학여울,하차,2022-04,1507
1807,3,337,대청,승차,2022-04,8282
1808,3,337,대청,하차,2022-04,7732
1809,3,338,일원,승차,2022-04,7631
1810,3,338,일원,하차,2022-04,7334
1811,3,339,수서,승차,2022-04,18618
1812,3,339,수서,하차,2022-04,17911
1813,3,340,가락시장,승차,2022-04,7179
1814,3,340,가락시장,하차,2022-04,6945
1815,3,341,경찰병원,승차,2022-04,4893
1816,3,341,경찰병원,하차,2022-04,4830
1817,3,342,오금,승차,2022-04,3683
1818,3,342,오금,하차,2022-04,3394
1819,4,409,당고개,승차,2022-04,11527
1820,4,409,당고개,하차,2022-04,11086
1821,4,410,상계,승차,2022-04,19487
1822,4,410,상계,하차,2022-04,18518
1823,4,411,노원,승차,2022-04,15432
1824,4,411,노원,하차,2022-04,15341
1825,4,412,창동,승차,2022-04,24561
1826,4,412,창동,하차,2022-04,24811
1827,4,413,쌍문,승차,2022-04,21997
1828,4,413,쌍문,하차,2022-04,20767
1829,4,414,수유(강북구청),승차,2022-04,30036
1830,4,414,수유(강북구청),하차,2022-04,29912
1831,4,415,미아(서울사이버대학),승차,2022-04,16294
1832,4,415,미아(서울사이버대학),하차,2022-04,16123
1833,4,416,미아사거리,승차,2022-04,26309
1834,4,416,미아사거리,하차,2022-04,24874
1835,4,417,길음,승차,2022-04,13998
1836,4,417,길음,하차,2022-04,13568
1837,4,418,성신여대입구(돈암),승차,2022-04,11611
1838,4,418,성신여대입구(돈암),하차,2022-04,11295
1839,4,419,한성대입구(삼선교),승차,2022-04,8262
1840,4,419,한성대입구(삼선교),하차,2022-04,8056
1841,4,420,혜화,승차,2022-04,23322
1842,4,420,혜화,하차,2022-04,21881
1843,4,421,동대문,승차,2022-04,20130
1844,4,421,동대문,하차,2022-04,19734
1845,4,422,동대문역사문화공원(DDP),승차,2022-04,8525
1846,4,422,동대문역사문화공원(DDP),하차,2022-04,7565
1847,4,423,충무로,승차,2022-04,16563
1848,4,423,충무로,하차,2022-04,16679
1849,4,424,명동,승차,2022-04,9589
1850,4,424,명동,하차,2022-04,9646
1851,4,425,회현(남대문시장),승차,2022-04,17695
1852,4,425,회현(남대문시장),하차,2022-04,17912
1853,4,426,서울역,승차,2022-04,7021
1854,4,426,서울역,하차,2022-04,8807
1855,4,427,숙대입구(갈월),승차,2022-04,8741
1856,4,427,숙대입구(갈월),하차,2022-04,8313
1857,4,428,삼각지,승차,2022-04,3809
1858,4,428,삼각지,하차,2022-04,3732
1859,4,429,신용산,승차,2022-04,8498
1860,4,429,신용산,하차,2022-04,8731
1861,4,430,이촌(국립중앙박물관),승차,2022-04,4190
1862,4,430,이촌(국립중앙박물관),하차,2022-04,3975
1863,4,431,동작(현충원),승차,2022-04,1658
1864,4,431,동작(현충원),하차,2022-04,1622
1865,4,432,총신대입구(이수),승차,2022-04,13765
1866,4,432,총신대입구(이수),하차,2022-04,14234
1867,4,433,사당,승차,2022-04,10302
1868,4,433,사당,하차,2022-04,10320
1869,4,434,남태령,승차,2022-04,954
1870,4,434,남태령,하차,2022-04,748
1871,5,2511,방화,승차,2022-04,8353
1872,5,2511,방화,하차,2022-04,7778
1873,5,2512,개화산,승차,2022-04,6955
1874,5,2512,개화산,하차,2022-04,6372
1875,5,2513,김포공항,승차,2022-04,6065
1876,5,2513,김포공항,하차,2022-04,5905
1877,5,2514,송정,승차,2022-04,6590
1878,5,2514,송정,하차,2022-04,6178
1879,5,2515,마곡,승차,2022-04,7039
1880,5,2515,마곡,하차,2022-04,6773
1881,5,2516,발산,승차,2022-04,16378
1882,5,2516,발산,하차,2022-04,15648
1883,5,2517,우장산,승차,2022-04,10011
1884,5,2517,우장산,하차,2022-04,10214
1885,5,2518,화곡,승차,2022-04,21940
1886,5,2518,화곡,하차,2022-04,20674
1887,5,2519,까치산,승차,2022-04,22624
1888,5,2519,까치산,하차,2022-04,22292
1889,5,2520,신정(은행정),승차,2022-04,10302
1890,5,2520,신정(은행정),하차,2022-04,9245
1891,5,2521,목동,승차,2022-04,10700
1892,5,2521,목동,하차,2022-04,10939
1893,5,2522,오목교(목동운동장앞),승차,2022-04,12037
1894,5,2522,오목교(목동운동장앞),하차,2022-04,11645
1895,5,2523,양평,승차,2022-04,4582
1896,5,2523,양평,하차,2022-04,4691
1897,5,2524,영등포구청,승차,2022-04,3215
1898,5,2524,영등포구청,하차,2022-04,3001
1899,5,2525,영등포시장,승차,2022-04,8989
1900,5,2525,영등포시장,하차,2022-04,8939
1901,5,2526,신길,승차,2022-04,2128
1902,5,2526,신길,하차,2022-04,2086
1903,5,2527,여의도,승차,2022-04,10018
1904,5,2527,여의도,하차,2022-04,9700
1905,5,2528,여의나루,승차,2022-04,7311
1906,5,2528,여의나루,하차,2022-04,7692
1907,5,2529,마포,승차,2022-04,7196
1908,5,2529,마포,하차,2022-04,7279
1909,5,2530,공덕,승차,2022-04,6335
1910,5,2530,공덕,하차,2022-04,5987
1911,5,2531,애오개,승차,2022-04,5223
1912,5,2531,애오개,하차,2022-04,4996
1913,5,2532,충정로(경기대입구),승차,2022-04,2274
1914,5,2532,충정로(경기대입구),하차,2022-04,2110
1915,5,2533,서대문,승차,2022-04,9412
1916,5,2533,서대문,하차,2022-04,8787
1917,5,2534,광화문(세종문화회관),승차,2022-04,12191
1918,5,2534,광화문(세종문화회관),하차,2022-04,12206
1919,5,2535,종로3가,승차,2022-04,10151
1920,5,2535,종로3가,하차,2022-04,10371
1921,5,2536,을지로4가,승차,2022-04,4654
1922,5,2536,을지로4가,하차,2022-04,4839
1923,5,2537,동대문역사문화공원(DDP),승차,2022-04,1147
1924,5,2537,동대문역사문화공원(DDP),하차,2022-04,1293
1925,5,2538,청구,승차,2022-04,3441
1926,5,2538,청구,하차,2022-04,2505
1927,5,2539,신금호,승차,2022-04,5401
1928,5,2539,신금호,하차,2022-04,5658
1929,5,2540,행당,승차,2022-04,6008
1930,5,2540,행당,하차,2022-04,5307
1931,5,2541,왕십리(성동구청),승차,2022-04,4147
1932,5,2541,왕십리(성동구청),하차,2022-04,3826
1933,5,2542,마장,승차,2022-04,5171
1934,5,2542,마장,하차,2022-04,4883
1935,5,2543,답십리,승차,2022-04,11195
1936,5,2543,답십리,하차,2022-04,10919
1937,5,2544,장한평,승차,2022-04,13699
1938,5,2544,장한평,하차,2022-04,13360
1939,5,2545,군자(능동),승차,2022-04,7186
1940,5,2545,군자(능동),하차,2022-04,7599
1941,5,2546,아차산(어린이대공원후문),승차,2022-04,13446
1942,5,2546,아차산(어린이대공원후문),하차,2022-04,13049
1943,5,2547,광나루(장신대),승차,2022-04,7592
1944,5,2547,광나루(장신대),하차,2022-04,7009
1945,5,2548,천호(풍납토성),승차,2022-04,16241
1946,5,2548,천호(풍납토성),하차,2022-04,15658
1947,5,2549,강동,승차,2022-04,14081
1948,5,2549,강동,하차,2022-04,13534
1949,5,2550,길동,승차,2022-04,8648
1950,5,2550,길동,하차,2022-04,8730
1951,5,2551,굽은다리(강동구민회관앞),승차,2022-04,9166
1952,5,2551,굽은다리(강동구민회관앞),하차,2022-04,8392
1953,5,2552,명일,승차,2022-04,7759
1954,5,2552,명일,하차,2022-04,7439
1955,5,2553,고덕,승차,2022-04,7698
1956,5,2553,고덕,하차,2022-04,7490
1957,5,2554,상일동,승차,2022-04,10340
1958,5,2554,상일동,하차,2022-04,9520
1959,5,2555,둔촌동,승차,2022-04,6942
1960,5,2555,둔촌동,하차,2022-04,6769
1961,5,2556,올림픽공원(한국체대),승차,2022-04,3099
1962,5,2556,올림픽공원(한국체대),하차,2022-04,2847
1963,5,2557,방이,승차,2022-04,4376
1964,5,2557,방이,하차,2022-04,4141
1965,5,2558,오금,승차,2022-04,2531
1966,5,2558,오금,하차,2022-04,2526
1967,5,2559,개롱,승차,2022-04,6520
1968,5,2559,개롱,하차,2022-04,6171
1969,5,2560,거여,승차,2022-04,8964
1970,5,2560,거여,하차,2022-04,8648
1971,5,2561,마천,승차,2022-04,8115
1972,5,2561,마천,하차,2022-04,7880
1973,5,2562,강일,승차,2022-04,4618
1974,5,2562,강일,하차,2022-04,4320
1975,5,2563,미사,승차,2022-04,9667
1976,5,2563,미사,하차,2022-04,9569
1977,5,2564,하남풍산,승차,2022-04,3377
1978,5,2564,하남풍산,하차,2022-04,3354
1979,5,2565,하남시청(덕풍·신장),승차,2022-04,6866
1980,5,2565,하남시청(덕풍·신장),하차,2022-04,6679
1981,5,2566,하남검단산,승차,2022-04,4605
1982,5,2566,하남검단산,하차,2022-04,4625
1983,6,2611,응암,승차,2022-04,16515
1984,6,2611,응암,하차,2022-04,15862
1985,6,2612,역촌,승차,2022-04,4425
1986,6,2612,역촌,하차,2022-04,4325
1987,6,2613,불광,승차,2022-04,5146
1988,6,2613,불광,하차,2022-04,4339
1989,6,2614,독바위,승차,2022-04,2605
1990,6,2614,독바위,하차,2022-04,2824
1991,6,2616,구산,승차,2022-04,6918
1992,6,2616,구산,하차,2022-04,6268
1993,6,2617,새절(신사),승차,2022-04,11468
1994,6,2617,새절(신사),하차,2022-04,10825
1995,6,2618,증산(명지대앞),승차,2022-04,10146
1996,6,2618,증산(명지대앞),하차,2022-04,9764
1997,6,2619,디지털미디어시티,승차,2022-04,7881
1998,6,2619,디지털미디어시티,하차,2022-04,8055
1999,6,2620,월드컵경기장(성산),승차,2022-04,6199
2000,6,2620,월드컵경기장(성산),하차,2022-04,5780
2001,6,2621,마포구청,승차,2022-04,14111
2002,6,2621,마포구청,하차,2022-04,12598
2003,6,2622,망원,승차,2022-04,10156
2004,6,2622,망원,하차,2022-04,10429
2005,6,2623,합정,승차,2022-04,5844
2006,6,2623,합정,하차,2022-04,5465
2007,6,2624,상수,승차,2022-04,2711
2008,6,2624,상수,하차,2022-04,2767
2009,6,2625,광흥창(서강),승차,2022-04,5204
2010,6,2625,광흥창(서강),하차,2022-04,4864
2011,6,2626,대흥(서강대앞),승차,2022-04,5304
2012,6,2626,대흥(서강대앞),하차,2022-04,5320
2013,6,2627,공덕,승차,2022-04,9343
2014,6,2627,공덕,하차,2022-04,8459
2015,6,2628,효창공원앞,승차,2022-04,5196
2016,6,2628,효창공원앞,하차,2022-04,4605
2017,6,2629,삼각지,승차,2022-04,2549
2018,6,2629,삼각지,하차,2022-04,2083
2019,6,2630,녹사평(용산구청),승차,2022-04,2290
2020,6,2630,녹사평(용산구청),하차,2022-04,2054
2021,6,2631,이태원,승차,2022-04,4337
2022,6,2631,이태원,하차,2022-04,4396
2023,6,2632,한강진,승차,2022-04,2770
2024,6,2632,한강진,하차,2022-04,2900
2025,6,2633,버티고개,승차,2022-04,1032
2026,6,2633,버티고개,하차,2022-04,1148
2027,6,2634,약수,승차,2022-04,2618
2028,6,2634,약수,하차,2022-04,2442
2029,6,2635,청구,승차,2022-04,2828
2030,6,2635,청구,하차,2022-04,3399
2031,6,2636,신당,승차,2022-04,5370
2032,6,2636,신당,하차,2022-04,4962
2033,6,2637,동묘앞,승차,2022-04,9891
2034,6,2637,동묘앞,하차,2022-04,9162
2035,6,2638,창신,승차,2022-04,2468
2036,6,2638,창신,하차,2022-04,2183
2037,6,2639,보문,승차,2022-04,4059
2038,6,2639,보문,하차,2022-04,3578
2039,6,2640,안암(고대병원앞),승차,2022-04,5785
2040,6,2640,안암(고대병원앞),하차,2022-04,5469
2041,6,2641,고려대(종암),승차,2022-04,5408
2042,6,2641,고려대(종암),하차,2022-04,5200
2043,6,2642,월곡(동덕여대),승차,2022-04,9323
2044,6,2642,월곡(동덕여대),하차,2022-04,8993
2045,6,2643,상월곡(한국과학기술연구원),승차,2022-04,5612
2046,6,2643,상월곡(한국과학기술연구원),하차,2022-04,5329
2047,6,2644,돌곶이,승차,2022-04,7767
2048,6,2644,돌곶이,하차,2022-04,7332
2049,6,2645,석계,승차,2022-04,10710
2050,6,2645,석계,하차,2022-04,10195
2051,6,2646,태릉입구,승차,2022-04,4370
2052,6,2646,태릉입구,하차,2022-04,4288
2053,6,2647,화랑대(서울여대입구),승차,2022-04,6974
2054,6,2647,화랑대(서울여대입구),하차,2022-04,5993
2055,6,2648,봉화산(서울의료원),승차,2022-04,6516
2056,6,2648,봉화산(서울의료원),하차,2022-04,6321
2057,7,2711,장암,승차,2022-04,1608
2058,7,2711,장암,하차,2022-04,1182
2059,7,2712,도봉산,승차,2022-04,7474
2060,7,2712,도봉산,하차,2022-04,9492
2061,7,2713,수락산,승차,2022-04,12471
2062,7,2713,수락산,하차,2022-04,12089
2063,7,2714,마들,승차,2022-04,10494
2064,7,2714,마들,하차,2022-04,10027
2065,7,2715,노원,승차,2022-04,17467
2066,7,2715,노원,하차,2022-04,17588
2067,7,2716,중계,승차,2022-04,18135
2068,7,2716,중계,하차,2022-04,16554
2069,7,2717,하계,승차,2022-04,17165
2070,7,2717,하계,하차,2022-04,15640
2071,7,2718,공릉(서울과학기술대),승차,2022-04,10640
2072,7,2718,공릉(서울과학기술대),하차,2022-04,10532
2073,7,2719,태릉입구,승차,2022-04,6365
2074,7,2719,태릉입구,하차,2022-04,5900
2075,7,2720,먹골,승차,2022-04,9528
2076,7,2720,먹골,하차,2022-04,9627
2077,7,2721,중화,승차,2022-04,10625
2078,7,2721,중화,하차,2022-04,9928
2079,7,2722,상봉(시외버스터미널),승차,2022-04,11453
